"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU_4288","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_4289","Bacteria","Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria","Unclassified_Margulisbacteria"
"OTU_4290","Bacteria","Myxococcota","Polyangia","Haliangiales","Unclassified_Haliangiales","Unclassified_Haliangiales","Unclassified_Haliangiales"
"OTU_4291","Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44"
"OTU_4292","Bacteria","Chloroflexi","Unclassified_Chloroflexi","Unclassified_Chloroflexi","Unclassified_Chloroflexi","Unclassified_Chloroflexi","Unclassified_Chloroflexi"
"OTU_4293","Bacteria","Myxococcota","bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25","Unclassified_bacteriap25"
"OTU_4295","Bacteria","Planctomycetota","Phycisphaerae","CCM11a","Unclassified_CCM11a","Unclassified_CCM11a","Unclassified_CCM11a"
"OTU_4296","Bacteria","Myxococcota","Myxococcia","Unclassified_Myxococcia","Unclassified_Myxococcia","Unclassified_Myxococcia","Unclassified_Myxococcia"
"OTU_4297","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Unclassified_Latescibacteraceae","Unclassified_Latescibacteraceae"
"OTU_4298","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_4300","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4301","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4302","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Unclassified_Oligoflexaceae","Unclassified_Oligoflexaceae"
"OTU_4303","Bacteria","Gracilibacteria phylum incertae sedis","Gracilibacteria","Unclassified_Gracilibacteria","Unclassified_Gracilibacteria","Unclassified_Gracilibacteria","Unclassified_Gracilibacteria"
"OTU_4304","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Unclassified_Solirubrobacteraceae","Unclassified_Solirubrobacteraceae"
"OTU_4306","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales","Unclassified_Spirochaetales"
"OTU_4307","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4308","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales"
"OTU_4309","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_4311","Bacteria","Planctomycetota","Brocadiae","Brocadiales","Scalinduaceae","Candidatus Scalindua","Unclassified_Candidatus Scalindua"
"OTU_4312","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Unclassified_Carnobacteriaceae","Unclassified_Carnobacteriaceae"
"OTU_4313","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4314","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_4315","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","Unclassified_Hymenobacter"
"OTU_4316","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_4318","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_4319","Bacteria","Sumerlaeota","Sumerlaeia","Unclassified_Sumerlaeia","Unclassified_Sumerlaeia","Unclassified_Sumerlaeia","Unclassified_Sumerlaeia"
"OTU_4320","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified_Cytophagales","Unclassified_Cytophagales","Unclassified_Cytophagales"
"OTU_4322","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified_Bacteriovoracaceae","Unclassified_Bacteriovoracaceae"
"OTU_4323","Bacteria","Actinobacteriota","MB-A2-108","Unclassified_MB-A2-108","Unclassified_MB-A2-108","Unclassified_MB-A2-108","Unclassified_MB-A2-108"
"OTU_4324","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4326","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_4327","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Unclassified_Nitrosomonadaceae","Unclassified_Nitrosomonadaceae"
"OTU_4329","Bacteria","Planctomycetota","Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage"
"OTU_4330","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales","Unclassified_Desulfobacterales"
"OTU_4331","Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae","Marine Methylotrophic Group 3","Unclassified_Marine Methylotrophic Group 3"
"OTU_4332","Bacteria","Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)"
"OTU_4333","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_4334","Bacteria","Gemmatimonadota","BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group","Unclassified_BD2-11 terrestrial group"
"OTU_4335","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Unclassified_Microtrichaceae","Unclassified_Microtrichaceae"
"OTU_4336","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Unclassified_Magnetospiraceae","Unclassified_Magnetospiraceae"
"OTU_4337","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41","Unclassified_WCHB1-41"
"OTU_4338","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_4340","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_4341","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage","Unclassified_Pir4 lineage"
"OTU_4342","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified_Subgroup 10"
"OTU_4343","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Unclassified_Bdellovibrionaceae","Unclassified_Bdellovibrionaceae"
"OTU_4344","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Unclassified_Planctomycetales","Unclassified_Planctomycetales","Unclassified_Planctomycetales"
"OTU_4345","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Unclassified_Rickettsiales","Unclassified_Rickettsiales","Unclassified_Rickettsiales"
"OTU_4346","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","Unclassified_Porticoccaceae","Unclassified_Porticoccaceae"
"OTU_4347","Bacteria","Proteobacteria","Gammaproteobacteria","NKB5","Unclassified_NKB5","Unclassified_NKB5","Unclassified_NKB5"
"OTU_4348","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unclassified_Myxococcaceae","Unclassified_Myxococcaceae"
"OTU_4349","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_4350","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified_Peredibacter"
"OTU_4352","Bacteria","Dependentiae","Babeliae","Babeliales","Unclassified_Babeliales","Unclassified_Babeliales","Unclassified_Babeliales"
"OTU_4353","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4354","Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Unclassified_Latescibacteraceae","Unclassified_Latescibacteraceae"
"OTU_4355","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4356","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Marinimicrobium","Unclassified_Marinimicrobium"
"OTU_4357","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_4358","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aurantimonas","Unclassified_Aurantimonas"
"OTU_4359","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Unclassified_Bdellovibrionaceae","Unclassified_Bdellovibrionaceae"
"OTU_4360","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Unclassified_Nannocystis"
"OTU_4362","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified_Comamonadaceae","Unclassified_Comamonadaceae"
"OTU_4363","Bacteria","Planctomycetota","Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage"
"OTU_4364","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Unclassified_Cryomorphaceae","Unclassified_Cryomorphaceae"
"OTU_4365","Bacteria","Elusimicrobiota","Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb"
"OTU_4366","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_4367","Bacteria","Chloroflexi","Anaerolineae","MSB-5E12","Unclassified_MSB-5E12","Unclassified_MSB-5E12","Unclassified_MSB-5E12"
"OTU_4368","Bacteria","Bdellovibrionota","Bdellovibrionia","Unclassified_Bdellovibrionia","Unclassified_Bdellovibrionia","Unclassified_Bdellovibrionia","Unclassified_Bdellovibrionia"
"OTU_4369","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Unclassified_Bacteriovoracales","Unclassified_Bacteriovoracales","Unclassified_Bacteriovoracales"
"OTU_4370","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_4371","Bacteria","Proteobacteria","Alphaproteobacteria","AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44","Unclassified_AT-s3-44"
"OTU_4372","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified_Saprospiraceae","Unclassified_Saprospiraceae"
"OTU_4373","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_4374","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group","Unclassified_NS5 marine group"
"OTU_4375","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales"
"OTU_4376","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Milano-WF1B-03","Unclassified_Milano-WF1B-03"
"OTU_4377","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified_Pirellulaceae","Unclassified_Pirellulaceae"
"OTU_4378","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified_Amoebophilaceae","Unclassified_Amoebophilaceae"
"OTU_4379","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_4380","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","BD1-7 clade","Unclassified_BD1-7 clade"
"OTU_4381","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Unclassified_Nitrospinaceae","Unclassified_Nitrospinaceae"
"OTU_4382","Bacteria","Planctomycetota","vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49","Unclassified_vadinHA49"
"OTU_4383","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4384","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Unclassified_Opitutales","Unclassified_Opitutales","Unclassified_Opitutales"
"OTU_4385","Bacteria","Dependentiae","Babeliae","Babeliales","Unclassified_Babeliales","Unclassified_Babeliales","Unclassified_Babeliales"
"OTU_4386","Bacteria","SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)","Unclassified_SAR324 clade(Marine group B)"
"OTU_4387","Bacteria","Acidobacteriota","Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22","Unclassified_Acidobacteria group 22"
"OTU_4388","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4389","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","Unclassified_Colwellia"
"OTU_4390","Bacteria","Planctomycetota","Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage","Unclassified_Pla4 lineage"
"OTU_4392","Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","Unclassified_AT-s2-59","Unclassified_AT-s2-59","Unclassified_AT-s2-59"
"OTU_4394","Bacteria","Myxococcota","Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia"
"OTU_4395","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas","Unclassified_Kordiimonas"
"OTU_4397","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_4398","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4400","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4401","Bacteria","Planctomycetota","Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage","Unclassified_Pla3 lineage"
"OTU_4402","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4403","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Unclassified_Nitrosopumilaceae","Unclassified_Nitrosopumilaceae"
"OTU_4405","Archaea","Iainarchaeota","Iainarchaeia","Iainarchaeales","Unclassified_Iainarchaeales","Unclassified_Iainarchaeales","Unclassified_Iainarchaeales"
"OTU_4406","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4407","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Unclassified_Gaiellales","Unclassified_Gaiellales","Unclassified_Gaiellales"
"OTU_4408","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4409","Bacteria","Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria","Unclassified_Parcubacteria"
"OTU_4410","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_4411","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_4412","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Unclassified_Coxiella"
"OTU_4413","Bacteria","Verrucomicrobiota","Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia","Unclassified_Omnitrophia"
"OTU_4414","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_4417","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_4419","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Unclassified_Nitrosopumilaceae","Unclassified_Nitrosopumilaceae"
"OTU_4420","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Unclassified_Kordiimonadaceae","Unclassified_Kordiimonadaceae"
"OTU_4421","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SM23-30","Unclassified_SM23-30","Unclassified_SM23-30"
"OTU_4422","Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea","Unclassified_Archaea"
"OTU_4423","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","LS-NOB","Unclassified_LS-NOB"
"OTU_4424","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_4425","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopostipes","Unclassified_Atopostipes"
"OTU_4426","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4428","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4429","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora","Unclassified_Actinomycetospora"
"OTU_4430","Bacteria","Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota"
"OTU_4431","Bacteria","Elusimicrobiota","Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb"
"OTU_4432","Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria","Unclassified_Bacteria"
"OTU_4433","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4434","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Unclassified_Haliangiaceae","Unclassified_Haliangiaceae"
"OTU_4435","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4436","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Unclassified_Anaerolineaceae","Unclassified_Anaerolineaceae"
"OTU_4437","Archaea","Nanoarchaeota","Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia","Unclassified_Nanoarchaeia"
"OTU_4438","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Unclassified_Kiloniellaceae","Unclassified_Kiloniellaceae"
"OTU_4439","Bacteria","Elusimicrobiota","Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb","Unclassified_Lineage IIb"
"OTU_4440","Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Unclassified_Eel-36e1D6","Unclassified_Eel-36e1D6"
"OTU_4441","Bacteria","Calditrichota","Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia","Unclassified_Calditrichia"
"OTU_4443","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria","Unclassified_Gammaproteobacteria"
"OTU_4444","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified_P3OB-42"
"OTU_4445","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified_Gemmatimonadaceae","Unclassified_Gemmatimonadaceae"
"OTU_4446","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Unclassified_Flavobacteriales","Unclassified_Flavobacteriales","Unclassified_Flavobacteriales"
"OTU_4447","Bacteria","Bdellovibrionota","Bdellovibrionia","Unclassified_Bdellovibrionia","Unclassified_Bdellovibrionia","Unclassified_Bdellovibrionia","Unclassified_Bdellovibrionia"
"OTU_4448","Bacteria","Myxococcota","Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia","Unclassified_Polyangia"
"OTU_4449","Bacteria","Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)","Unclassified_Marinimicrobia (SAR406 clade)"
"OTU_4450","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Thioglobaceae","SUP05 cluster","Unclassified_SUP05 cluster"
"OTU_4451","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","Unclassified_hgcI clade"
"OTU_4452","Bacteria","Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota","Unclassified_Planctomycetota"
"OTU_4453","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4454","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","Unclassified_PB19","Unclassified_PB19","Unclassified_PB19"
"OTU_4455","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Unclassified_SAR116 clade","Unclassified_SAR116 clade"
"OTU_4456","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Unclassified_Coxiellaceae","Unclassified_Coxiellaceae"
"OTU_4457","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales","Unclassified_Omnitrophales"
"OTU_4458","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_4459","Bacteria","Firmicutes","Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia"
"OTU_4460","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales","Unclassified_Defluviicoccales"
"OTU_4461","Bacteria","Parcubacteria","Candidatus Giovannonibacteria","Unclassified_Candidatus Giovannonibacteria","Unclassified_Candidatus Giovannonibacteria","Unclassified_Candidatus Giovannonibacteria","Unclassified_Candidatus Giovannonibacteria"
"OTU_4462","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Unclassified_Clostridiaceae","Unclassified_Clostridiaceae"
"OTU_4465","Bacteria","Planctomycetota","Brocadiae","SM23-32","Unclassified_SM23-32","Unclassified_SM23-32","Unclassified_SM23-32"
"OTU_4466","Archaea","Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota","Unclassified_Nanoarchaeota"
"OTU_4467","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_4468","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria"
"OTU_4469","Bacteria","Chloroflexi","Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia","Unclassified_Dehalococcoidia"
"OTU_4470","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales","Unclassified_Oligoflexales"
"OTU_4471","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Planctomicrobium","Unclassified_Planctomicrobium"
"OTU_4472","Bacteria","Myxococcota","Myxococcia","Myxococcales","Unclassified_Myxococcales","Unclassified_Myxococcales","Unclassified_Myxococcales"
"OTU_4473","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Unclassified_Bdellovibrionaceae","Unclassified_Bdellovibrionaceae"
