Age,OTU_3_Median,OTU_3_LowerQuantile,OTU_3_UpperQuantile,OTU_16_Median,OTU_16_LowerQuantile,OTU_16_UpperQuantile,hzo_Median,hzo_LowerQuantile,hzo_UpperQuantile
37186,43933.24168892625,18443.5322792785,92298.33133800149,15.010565254714718,15.010565254714718,1054.3634162601068,93624.13269032135,50634.43193660677,143248.04652331286
37236,45841.25287811188,18104.69802550557,94648.98893657415,75.46210756572559,2.8587181927776917,1237.116337532892,94868.60945153768,51253.61348589039,143868.1728203513
37286,46678.83353806546,17611.75168223708,96846.46370405074,79.49589483368258,1.0,1440.4041338493012,94767.17048373757,51139.16976144758,143149.50461807198
37336,47888.7211848119,16593.24016463115,98773.73994281571,128.6088038798502,1.0,1700.2473068889578,94098.10867914022,51080.39353760424,142804.1167319537
37386,49226.04284250992,15838.425986228996,101218.97290877945,200.21370624959894,43.206916546909476,2005.791787830528,92061.70768429631,50021.329482414345,142934.09811346442
37436,50682.533250988956,14304.317500159523,102856.55320941538,249.86348141573174,17.76675985279252,2416.0995493364976,91017.44362228202,48833.93600578283,142684.06535411824
37486,51517.85164538582,12801.656609570995,103885.42180943592,315.1401680119846,1.0,2843.2912715898105,90859.49181695812,47904.68522065696,143180.38406207683
37536,50930.368728710404,10536.873971218178,103816.69691635486,448.64875446710715,28.77257613323746,3107.8645505816153,89783.02162953305,47221.98779932859,143076.837903876
37586,51439.44573314449,8677.188600293433,104291.67365015141,635.33276132519,45.97100139011835,3582.141561000548,88125.0910595343,46485.62117756195,144264.01920397917
37636,50846.03045748039,5011.902080674583,104245.01497414734,694.7661213126866,24.085393112693474,3964.334671287653,88112.15873480088,44589.363665857345,144823.67958221215
37686,49402.503712125545,2648.064228169851,103836.41634803532,834.1354794982968,52.07911451365059,4509.800394926134,86735.98939965798,42646.927457756276,146028.176149112
37736,48252.74707682745,1981.4639148077702,103727.15838156927,972.3696474398835,28.10297930895651,4985.502986996323,85558.4410489766,40850.136610068,145363.05607764656
37786,45385.65129100355,1693.989861271367,102701.59424183502,1099.4508722365015,100.07177361313873,5513.375224489687,85586.6129827686,39200.83134738294,146638.48734110707
37836,42221.13382866476,1304.9973346837912,102631.34582501362,1212.7650843110864,63.82030350359455,6054.746660571231,83157.75445361901,37810.12682067327,145764.55379761127
37886,40238.61701437241,1239.2524684470063,102009.42260389184,1384.0769045340717,89.43410676789247,6886.308795040334,80644.80774205094,33980.702119383604,145837.30824430677
37936,36860.97340123964,986.2284072927666,100389.1676613539,1461.7069156834766,148.57952129252703,7452.850652592185,80179.8946289496,30229.43187208624,148294.16202467235
37986,32974.4846004509,953.5959276767647,99250.27743479738,1640.735397655839,205.82607428909398,8224.436998985611,78795.2148267184,25670.2303617816,147888.40271464197
38036,27778.670955386056,722.600577749101,97578.78529097047,1911.8711845985235,263.68965340848877,9111.822084007623,74231.47069378546,20935.676103956896,148708.9272359818
38086,23889.104152738568,692.668796078823,94552.31926700761,2109.2293707481285,327.52767673437165,10037.801909109347,73672.07215651475,18611.915786001904,149251.541460138
38136,17465.526084386227,529.4775337548832,90855.0698037887,2363.2100635123497,339.3644469721779,11133.207735186428,70384.53477711334,16498.117916766216,148617.22431532815
38186,12720.811293209623,639.3697216963429,86747.0987404819,2630.5460688032226,444.6172864911363,12423.50701356137,67225.33309423972,11966.39238691897,146966.0829756899
38236,9638.797677926214,569.4555862447442,82841.34456078378,2963.4698580991744,519.3864149638589,13329.75480656965,62942.26969581306,7834.506406887819,146637.18519086827
38286,7473.529273848841,487.39576623911216,77334.86434994613,3172.4151041395758,547.555540398394,13753.880220471216,59892.71599168942,6283.937986728955,145804.2192047671
38336,5947.593282450884,465.49234437127365,72154.50461156618,3410.964448604844,625.7906305803821,14641.504037413159,58225.158312439045,5598.282879992986,145571.15295379047
38386,4751.212873129132,341.9136099807473,66481.40255720651,3916.9118962134576,603.7231322032703,15697.138612694123,53851.37476694856,5219.537146355891,142900.21257222295
38436,3530.4894811927857,284.6793566098546,59172.94875975732,4210.565063292952,706.8748704565455,16516.208667401304,51080.67427720563,4567.779252936046,140582.7601572395
38486,2549.0796990342506,223.39358895649573,50965.63599065296,4600.2365778757385,714.15473846534,17406.642639569098,49088.746672823894,4194.059638347437,136991.7893537736
38536,2232.298403020741,134.07260192551834,44826.28216525375,5106.122957888587,815.1736289072298,18252.861327533596,46132.064234997226,4125.6453125329135,133704.7680903042
38586,1949.100593192078,208.5963810530522,39494.26288361963,5612.739666596888,804.2927391327773,19304.58854479978,41768.46390717581,3824.91541436238,128857.9418763952
38636,1688.3894970581748,117.62794822684617,32879.225966708844,6055.980333759,835.220861393055,19611.636507621453,38269.29304729165,3483.002643479209,127503.69017011486
38686,1487.1043984872003,155.96658970062532,28109.8605742187,6632.826657078628,939.123265275183,20278.08133743516,36412.62143049555,3382.042747177642,123889.20893246934
38736,1471.178409716248,135.1578269910373,24628.868510286567,7048.498243187844,946.6282129035382,21123.47844637698,33002.4095668475,3361.376369717783,117282.93769362597
38786,1360.003752635085,74.61288031282005,20897.945011933512,7635.661224946483,930.9588931034189,22038.355122979734,29892.21871150337,2990.477534590452,106962.07181292957
38836,1144.3864554366978,180.88529259634694,17764.78151443275,8322.440084617405,980.3723899298998,23100.704547001227,26165.942729073973,3093.7198814335197,97987.53965801926
38886,994.3384503515218,145.3330722966814,15851.93256631123,8854.180863797166,1062.3599288998043,23796.143362482697,21808.373302127016,2904.3584329763253,92698.4290614421
38936,1118.669666051674,32.361626287353744,14588.889359129247,9547.73140267767,1091.869422878568,24844.29071444908,19581.75931325841,2968.660256974994,90095.1353077058
38986,1226.0208295459881,27.225709245494667,13413.771219267672,10034.861507913885,1180.3228881548432,26104.20937340252,17447.104256132636,2898.7612798483647,88370.27626551846
39036,1164.7980110076808,109.90972043125616,12768.56920734835,10923.417197667242,1324.609525924573,27589.478869484185,15612.773655484581,2897.340326111487,81369.72887309972
39086,1057.8999475931632,176.48751205948923,12295.908500647505,11737.664444206532,1311.635476566375,28780.21179515679,12902.657894946013,2660.5951208906763,74355.03453927803
39136,1103.5050260020032,207.96902896790957,12073.820989669652,12555.002894212472,1528.795272286503,30805.27757877959,9587.123350670761,2490.8125197344343,68598.55026056232
39186,1302.6931753791077,104.16784223181578,12089.421173704735,13247.661509772686,1703.2022621853425,32007.40778710212,8365.684721010024,2741.2053136428663,69859.99290822427
39236,1377.3874470591154,55.254904505969584,12143.323864991873,13715.095604276448,1913.2465865947509,33226.21696415345,7459.2838390577535,2553.9346793652317,67078.14285685917
39286,1313.5132291909488,115.58601415480796,11895.20362867686,14401.194069432593,2204.9637898962565,34143.29344278278,4831.553367179177,2527.7040102354335,63963.68686206861
39336,1232.6073004121188,182.04710871031244,11528.09717908982,15044.522451456225,2537.3218184505267,35649.91054468144,4143.4026927593595,2618.8697353540524,60169.988877404394
39386,1420.6352819067686,148.6115414704207,12232.837075615726,15779.178202394807,2751.55025046035,36140.8781865294,3953.218743471082,2432.4205171937233,56800.95710660928
39436,1504.3653991846177,34.5881518194281,12282.731879862675,16464.300735859695,3144.73935146932,37367.26203253072,3652.6816080604367,2563.624646537825,52297.22588940377
39486,1491.144253463208,107.80019406509096,12557.896728648146,16971.39305632942,3351.5465814650224,38281.35692856623,3657.0523760988995,2546.2458577162565,50681.1949876308
39536,1509.1888210984857,14.750158536148572,12717.478790316016,17710.44512709853,3655.1478740755138,38882.348584183834,3612.2999075557095,2505.2968680831095,49737.42655224737
39586,1420.7783474489436,45.10043006332416,12819.252520072647,18126.182543248542,3851.7604250436634,39067.70002205211,3662.5317994794286,2559.326099409954,46687.55410218894
39636,1335.1389996619316,202.40082066181475,12851.310486163118,18974.811507666003,4015.8482113690843,40242.99741872762,3294.642908943012,2564.7257756950285,44899.919504078076
39686,1291.650051131063,78.47481310786537,12614.618939347574,19236.649588966797,3895.3764693438275,41047.13426505728,3318.0325884112704,2578.5663485545047,41770.27706096308
39736,1263.961276986291,176.59408936866856,12681.316746971328,19929.09726134196,3941.11967582838,41887.26900853466,3537.3668264551407,2382.5365190948473,42031.710405131584
39786,1068.882133629933,90.76825025037616,12480.210773058096,20313.079544297852,3686.1005499619278,42673.499571163404,3461.04417886496,2300.8867963424477,38652.48478204783
39836,1159.6986091610013,13.113037701217237,13007.749514245435,20588.275323379657,3749.0546110868763,42897.56136259557,3437.0862749808207,2305.9995619409997,39254.83218790848
39886,988.8921521487397,131.97030661026946,12643.029251471935,20794.532182065566,3636.4313794305463,42992.825095474625,3667.9123774205623,2524.3262471116027,40643.863924076926
39936,1016.2799486608386,143.59919536505132,12710.202042824387,20677.896857094638,3514.255264507408,42745.43604756394,3960.8272834670897,2468.694895147691,42756.269379771446
39986,763.9117704498893,31.49998706594734,12116.29441290099,20556.04123346787,3057.1793360650736,42380.46449876798,3965.735424141894,2387.3553427141783,43819.832480191704
40036,757.6738768647821,124.16916503442573,11527.253977980841,20095.97856748695,2674.3388737380874,42441.12513120832,4513.696274441921,2564.662363918108,41545.340574394366
40086,666.6809937022911,21.606190056406206,10987.877852036449,19417.10221299583,2551.194754201571,42124.83236701491,5521.099049249943,2408.5164866133255,44039.3082618781
40136,572.1422188507844,1.0,9935.113744364504,19208.049660995646,2423.3735562793354,41994.519039519604,6851.396298432662,2392.115957300796,45498.49258824217
40186,534.653906196434,1.0,9528.301171099765,18855.244433599408,2392.941045219228,41781.274305760766,6684.220898927831,2528.560283006494,44500.73250381199
40236,383.17546053914555,29.926506158798244,8684.525888477307,17853.417985069336,2098.59036529623,40966.78784641311,7151.268405701123,2411.3348822983767,43095.76429150528
40286,233.66668954391713,61.76013341077195,7969.461715535451,17078.137700179188,1791.749652840321,40181.42872627088,6927.794453263061,2471.2649225326095,41837.27577731826
40336,275.6861206215311,104.95457721654924,7104.947856820805,15838.048591266508,1571.1530071333516,39645.383553746375,8050.876526300804,2655.734962172571,41577.82767481196
40386,155.69131971348514,2.9031894514419276,5503.275878884998,15260.959084047967,1420.6688472469189,39411.8011079961,8257.394758513563,2628.938405036434,42403.36330294148
40436,219.1841830697074,55.37211388319141,4805.922120292154,14818.9944086135,1293.6024980449224,38770.20925024536,9098.189261211359,2466.9432215619345,44984.93253460824
40486,101.33494025325828,101.33494025325828,4281.63952209749,14075.125524181112,1150.4018933617817,37963.58023493684,9566.069282035642,2599.8173584494375,45558.37088723103
40536,104.27990719716344,1.0,3307.2009761107943,12060.699577509991,1029.089172025876,36655.76539957294,9466.838170120674,2671.5685119633845,42244.02122711466
40586,67.27886385395499,67.27886385395499,2555.987272397249,9432.605763864818,827.6402082196365,35695.67772015688,9676.238690327724,2630.9669865207634,39814.34542327972
40636,35.12410002956069,35.12410002956069,2063.5204882940484,7407.995357508487,724.9643578760483,34403.92321128689,9626.578151328173,2812.5512720501906,37684.33588953163
40686,80.7610258739689,80.7610258739689,1933.175302277522,5192.443579613129,632.3915279738258,32354.492756768977,9636.232265005745,2598.094580649915,36677.4981048992
40736,83.56126256560827,83.56126256560827,1425.7831608268607,4385.476244179221,549.8388232757328,30878.13470948936,9433.480043314672,2789.568848727369,36399.94312722784
40786,130.125885646301,1.0,1333.7151251602374,3834.1476090778906,509.12104022184843,29729.051493805247,8575.215788417383,2641.2707266544035,36266.95940997795
40836,62.313829083637216,62.313829083637216,1052.937348775136,3405.5678213217097,386.80829203668674,29348.03252611488,8107.131097724419,2486.978934643213,35833.21510225837
40886,96.65100456122342,1.0,986.1838480456267,2983.2475718323867,364.25575859818053,28230.328651410135,7251.848524025964,2672.9256139484655,35488.53980283721
40936,55.9392506975771,55.9392506975771,766.6567317267476,2531.705008219301,274.22154186537676,26235.281404935507,6828.580166386753,2504.507719675641,34345.40482727565
40986,78.56029752098198,1.0,806.6221733464807,2093.407525834751,229.70107044240297,23659.153652517634,5608.074297768987,2646.8073188067715,34110.26897028031
41036,57.75545130017206,1.0,737.410475647051,1661.719613190525,165.11026469985856,21557.820363713505,4190.493430168278,2363.421341099333,33423.6468552714
41086,76.48065486680044,1.0,645.7284025945346,1314.967898981784,112.96674092220869,18829.84191642131,3547.4774461005477,2392.2049897979205,31659.107216131146
41136,129.9447578703222,1.0,638.1962989690821,1043.9675495271924,90.86518109768029,16380.251114256613,3173.2802837642707,2410.8298294756446,31383.94709244344
41186,65.63010476251512,1.0,688.8598283228795,825.1737942220336,130.97748321751743,12713.285620174374,3363.19253635508,2578.1492764289146,29662.14174388162
41236,54.68654680547703,1.0,698.2789546988942,696.4931234798782,66.82131889782744,9781.757732449469,2919.048559692095,2534.7949059893454,29432.55066518179
41286,53.482078736469475,1.0,693.3650791359336,545.4181566165328,49.628564426328744,6329.630065502246,2969.43175876644,2599.2272619172522,28143.337544511207
41336,70.5422589587866,1.0,721.3711593708016,392.4421394289385,11.801118129617711,4769.813884371128,2986.3823060270943,2259.9611665675184,26595.069338463316
41386,61.33428677357559,1.0,642.7851900995606,320.6350893487606,52.7779675467607,3713.491965507426,2786.1371703318637,2428.571839265336,24240.057034323527
41436,69.51173621723306,1.0,584.0857230363083,179.3928041418573,2.146365333489825,3103.959044479921,2746.3532971125346,2362.25914335956,21182.872677255313
41486,56.20254575854307,1.0,594.3876589097586,161.99135295079637,61.82705718652077,2365.60585976486,2808.322511308729,2439.4445914268304,16825.683466820887
41536,50.981374221927204,1.0,552.7101881317291,141.8920938346319,58.4574442592385,1894.0197349178936,2622.1475129546848,2259.6611234617803,12771.76641875601
41586,68.5981065480467,1.0,582.3837520935818,92.49333317250358,3.4104144890456896,1517.8200321078298,2463.8139595790135,2463.8139595790135,10299.792078806273
41636,65.45867628395956,1.0,564.6184818111026,123.1455813457593,26.14406299171728,1287.1638015942633,2587.1619399194838,2587.1619399194838,7756.42026979217
41686,59.06903053874959,1.0,627.9693916746731,122.50956244846496,31.690008826316582,1030.7050986699487,2765.54704228403,2415.5947292949204,3465.4516682622493
41736,52.422844756032845,1.0,568.434845855211,111.09658699541986,30.932573620474038,832.5727073699322,2434.336596198716,2434.336596198716,3142.6231886765554
41786,55.475070318252534,1.0,578.4566989311766,37.46354710601676,37.46354710601676,738.2376642311245,2492.356288503052,2492.356288503052,2842.3462059104936
41836,62.50276654047032,1.0,529.5715591101496,39.452956828312985,39.452956828312985,634.2724939335646,2478.896574429593,2478.896574429593,2841.4770312424303
41886,59.8042747261158,1.0,512.863352073161,47.975047521644214,47.975047521644214,511.7602541620197,2633.0819634421614,2288.0131260452627,2978.15080083906
41936,59.124709920608005,1.0,486.93268719867876,63.12419924765835,1.0,413.81184842727765,2502.35379613669,2502.35379613669,2878.138056415547
41986,74.6109424991417,1.0,362.3732727895387,69.68134637922181,1.0,342.3254692318544,2483.0173908438655,2483.0173908438655,2870.344243859494
42036,57.635590502413464,1.0,364.961524189536,62.22651184544146,1.0,303.3205698649976,2527.4998778887307,2527.4998778887307,2905.016106520697
42086,72.92146367484023,1.0,248.16335465451434,57.334211132690996,1.0,280.4330443035892,2433.6548919896422,2433.6548919896422,2779.750400367383
42136,77.50819192813334,1.0,258.07831535980773,59.17858350708684,1.0,284.6031620721716,2525.886016382685,2525.886016382685,2902.556653299864
42186,62.72247119613008,1.0,212.54857702363958,65.78877634802708,1.0,227.578447034885,2418.271927073003,2418.271927073003,2758.9259164055998
42236,65.47885193363744,1.0,219.14487502258973,58.46135014306937,1.0,277.03045661812723,2459.8880359721306,2459.8880359721306,2814.353579529847
42286,75.24380470809551,1.0,160.15870793968924,54.278500880942836,1.0,256.02306609852775,2550.692567079513,2210.0839200495043,2891.301214109522
42336,77.81833401814424,1.0,164.2581207292307,63.713784061903425,1.0,215.7925421477985,2481.488755337482,2481.488755337482,2853.9486333724917
42386,71.15067166942619,1.0,150.8563665844291,55.61206730801062,1.0,190.39326943649286,2480.7568476053643,2480.7568476053643,2841.984850600967
42436,57.113010146004626,1.0,121.93858971372663,64.67694657462293,1.0,216.6488639866974,2458.765139664711,2458.765139664711,2812.62983708427
42486,56.15550725730138,1.0,119.56084861076461,60.02957979783016,1.0,201.9935114916182,2382.1513391404733,2382.1513391404733,2710.430946338403
42536,64.65279574874943,1.0,136.1983425855093,55.13771861548375,1.0,187.0941428196516,2597.447479065649,2315.7403706776386,2597.447479065649
42586,1.0,1.0,78.49219719847329,58.29568988416818,1.0,195.38500536446358,2600.449026060503,2299.734013052749,2600.449026060503
42636,1.0,1.0,84.64765294498231,60.63533178750637,1.0,202.14762928439444,2393.582878982587,2393.582878982587,2735.4423398085887
42686,59.79063290473417,1.0,126.05434726321506,68.17512697763593,1.0,146.04451320158768,2505.9168152284533,2505.9168152284533,2875.2732105604714
42736,42.574844642462985,1.0,91.52730552154743,66.29720541209348,1.0,142.0331526545972,2680.110663692469,2359.5321764697273,2680.110663692469
42786,34.6629815276467,1.0,116.4582857814615,67.21140909560782,1.0,143.82571100875634,2646.3996897504535,2334.2550748109875,2646.3996897504535
42836,1.0,1.0,71.94651398737295,56.772076600094074,1.0,122.75839498776344,2464.518121355513,2464.518121355513,2820.0651597222445
42886,64.51936641261045,1.0,135.19195210213292,65.85916959804685,1.0,140.14379765549214,2460.8605712947838,2460.8605712947838,2815.1768351080477
42936,59.79497475776484,1.0,125.58570126425758,74.10886355654591,1.0,156.19379408799776,2412.806150181806,2412.806150181806,2751.1096740266253
42986,38.88267533090972,1.0,83.56472679458167,64.69017194184543,1.0,137.10355073411478,2488.6793621986217,2488.6793621986217,2852.279550740492
43036,46.30798325239139,1.0,98.29370711969338,62.635883653699196,1.0,132.51587209899583,2422.9989003296714,2422.9989003296714,2764.7106159047466
43086,53.85600895299731,1.0,113.14528519285287,60.57898721265596,1.0,127.94434615266346,2482.352347095401,2482.352347095401,2753.4876974442695
43136,59.09772008846883,1.0,59.09772008846883,67.91112574719435,1.0,142.61363439936056,2601.0382375669565,2400.479179902807,2601.0382375669565
43186,43.483634282485156,1.0,92.45477912482521,40.17599707657724,1.0,87.03398427827956,2567.4855296153996,2307.520164875535,2697.4682119853323
43236,27.943848419215957,1.0,94.45310361881747,39.2738193189892,1.0,84.80323003759551,2596.2236730089708,2396.452860815929,2596.2236730089708
43286,12.27466149933316,12.27466149933316,82.42760900070265,31.38854500161611,1.0,106.00960443436846,2518.38739049088,2238.1643216015,2798.6104593802597
43336,13.704356451353227,4.24646371700133,79.9096055918165,36.46539609345042,1.0,78.56856940242132,2479.4902332783363,2479.4902332783363,2840.165487500502
43386,15.114923879552009,2.8958581921854867,80.28327421217347,29.604539676737794,1.0,64.62386759029233,2580.464663090322,2383.277627902282,2580.464663090322
43436,12.583404077980484,3.6529145950728514,79.56207519978773,30.035521914332175,1.0,65.28538732024701,2486.2587303325417,2341.0461101150054,2631.4713505500786
43486,15.286213460384701,5.017167761458844,76.90048765393985,35.11198491535398,1.0,75.29662507159092,2518.0392391633923,2357.8780255564034,2678.2004527703816
43536,10.483598174765453,1.0,78.01553566512546,31.635142477811833,1.0,68.38084650231085,2531.3779388637454,2380.1063431327757,2682.649534594715
43586,9.667116327923202,4.815315844861148,72.74052260772989,42.862121437789625,1.0,90.72763673083128,2498.334316937399,2406.5335651515475,2681.935820509101
43636,9.252136616222739,4.497254314400163,75.82048884173882,33.45236631123394,1.0,72.02621251177553,2520.021647799115,2370.233684645239,2669.8096109529906
43686,8.783503931537044,4.21094199879508,72.79937098992457,23.01777190298207,1.0,78.9820619078909,2531.2794093812745,2352.1182578088296,2650.7201770962374
43736,9.232546737659712,1.0,69.76729630192438,7.762627068116086,1.0,65.21264483651899,2507.895360504808,2357.203242390922,2658.5874786186946
43786,10.480913853388206,1.0,65.17767226831839,7.343629423208726,1.4683382970768741,60.22124955839539,2512.0167340083744,2365.6910503012145,2658.3424177155343
43836,7.525779961787706,1.6196890563358473,60.68059811085444,6.11845783283964,6.11845783283964,71.2471641492466,2513.2780324095975,2356.87977175154,2647.3336844022188
43886,9.943687148907673,1.0,57.00370319721639,11.925919382241378,1.0,61.86673578940992,2504.4390308941356,2365.881209328481,2642.9968524597907
43936,9.449750471580908,1.0,59.11217851675895,17.84041512975335,1.0,62.71839220933105,2522.2024826495394,2381.39335392888,2663.0116113701993
43986,9.520536628065813,1.0,54.18687372439601,23.556760819175565,1.0,51.787992886151606,2521.041854047166,2343.342341362336,2639.508195837053
44036,9.706549413544847,1.0,55.1268605435837,29.535764271885768,1.0,63.5589829880409,2468.2561728655724,2325.195870776488,2682.8466259991987
44086,5.498381103538776,1.0,51.16477334959566,1.0,1.0,35.91622037079031,2484.8844415676444,2317.2304474202183,2652.538435715071
44136,4.895449617852602,1.0,46.763987521796764,23.89851575320939,1.0,51.77929534879893,2504.986304529339,2381.6677026772336,2628.304906381445
44186,6.769206047095772,1.7120949355439543,47.22609493951032,8.93504630937176,1.0,47.5265473683605,2500.3295271681227,2366.3370914501966,2634.3219628860484
44236,7.2525247443061085,1.956990589937249,44.32126382488812,1.0,1.0,49.99122769063026,2505.5009729836943,2360.6194439804344,2650.3825019869546
44286,5.677470783850526,1.2179424999694193,45.813225338780484,3.3705960811742686,1.0,44.25901963947494,2498.506973522729,2360.5145298290863,2653.7484726780767
44336,4.442913807214451,1.0,41.84797910653597,1.551659912002433,1.0,41.32937785516232,2500.208227871568,2352.764338092704,2647.6521176504325
44386,5.170060986114304,1.1095110658504934,37.65446034822479,2.1689013506901516,1.0,37.79804356622909,2508.7713819069854,2352.0617981680834,2648.068789674898
44436,6.875755905605101,2.1285616199707222,35.358921619411376,1.7045709162381828,1.0,32.62260709708664,2506.1994818696476,2357.9139972071425,2654.4849665321526
44486,5.198687971336992,1.4614233725527728,31.359540162826523,1.0,1.0,27.909782928146438,2505.7320656731054,2356.0400043572154,2655.424126988995
44536,5.14662693356833,1.6048049026694289,26.397559118961734,1.2662806128440562,1.0,23.561508739444044,2503.7107639534133,2356.870073633198,2651.6311652318655
44586,6.790883585471315,2.599225271471939,19.36585852746944,1.0,1.0,19.829985134143126,2503.6956001308013,2354.648861475554,2652.7423387860485
44636,3.4998244486349366,3.4998244486349366,18.024583509934406,1.0,1.0,15.95289168454785,2503.680744595386,2353.4974701691895,2654.944474233281
44686,3.0954230947920642,3.0954230947920642,15.681985933152305,1.0,1.0,13.725986026987766,2502.583620086213,2353.4802113423843,2652.7674883136933
44736,3.3233056892109083,3.3233056892109083,16.509169679062598,1.0,1.0,12.19105357661151,2502.5682755633866,2353.4120433184457,2654.967034596261
44786,3.734329301241378,3.734329301241378,13.08250940004126,1.0,1.0,8.80609297014859,2502.5526595978695,2351.192011476156,2654.994455206167
44836,6.20262655323937,2.6876331750945957,13.232613309528919,1.0,1.0,7.879945099052433,2502.536608309879,2350.0693134029593,2655.0039032167983
44886,3.0660022561506364,3.0660022561506364,10.784208559819042,1.0,1.0,6.815408144562314,2503.6021451462243,2350.025350590494,2656.0974129797314
44936,2.897879556281726,2.897879556281726,10.19624694718742,1.0,1.0,6.0801794620020395,2503.586318811096,2347.819017557282,2655.026750585638
44986,3.2874210213536244,3.2874210213536244,11.263410431399983,1.0,1.0,3.775730698479636,2503.5703157134453,2348.863086343576,2656.11380760961
45036,2.923849993702478,2.923849993702478,10.131217700072593,1.0,1.0,1.9160920395410164,2502.4719505213893,2348.838970813445,2656.1049302293336
45086,3.8593637421702893,1.0,8.352521663828988,1.0,1.0,2.0403124020416925,2502.4555660944366,2349.8924302212176,2657.182718079333
45136,3.5571281062416333,3.5571281062416333,7.729202476233577,1.0,1.0,1.0077698590462323,2502.439944617903,2348.7516824793047,2658.292830166904
45186,2.87388798185076,2.87388798185076,9.789242638973707,1.0,1.0,1.0,2503.505703854929,2347.6486013098192,2657.198124420245
45236,4.922035078279777,2.1787431484015256,7.665327008158028,1.0,1.0,1.0,2503.4886878273137,2348.7244694495257,2656.088371682336
45286,3.5120313660873794,1.4831243713778537,7.569845355506431,1.0,1.0,1.0856626251350725,2503.472562119175,2348.6905945443573,2658.254529693993
45336,3.395278542605124,2.080735639192858,7.338907252841923,1.0,1.0,1.2880210198028974,2502.3741693080287,2347.564303667104,2658.2666214219666
45386,3.6583958926935938,1.25771236846306,7.859592060097028,1.0,1.0,1.0,2503.4407451802813,2346.4440001402727,2658.2720178749105
45436,3.964786400584509,1.365269871390743,7.273261983194756,1.0,1.0,1.0,2503.4251449285885,2345.310494015608,2659.3738417194736
45486,3.922632617311533,1.4211364803104063,7.257960799979703,1.0,1.0,1.0,2502.325666213436,2345.2864277032604,2659.3649047236113
45536,3.998836733354283,1.0,7.011567687304117,1.0,1.0,1.0,2502.310696918392,2341.94985264904,2661.5880219697074
45586,2.4180732389583577,2.4180732389583577,8.285926661922408,1.0,1.0,1.0,2502.2941583129013,2343.010716221407,2662.6611612349498
45636,2.7642883720631386,2.7642883720631386,6.037187711510592,1.0,1.0,1.0,2502.277531791504,2342.991665127936,2662.6469757793143
45686,4.424901305557646,1.9609364999728338,6.888866111142459,1.0,1.0,1.0,2502.261132149447,2342.963311981485,2662.642610958008
45736,4.471986449633799,1.1619344143292054,6.127012467286095,1.0,1.0,1.0332371997761938,2503.3283972445065,2341.85363427069,2663.719436976888
45786,3.7445818774039905,1.2063122372279735,7.1289413976386795,1.0,1.0,1.0921484431181596,2503.3119458851975,2342.9132466596398,2663.710645110755
45836,3.6504656834317517,1.445788093370533,6.681897369765927,1.0,1.0,1.1510346161274974,2502.211962329185,2341.793148294264,2663.714687269748
45886,3.6751722910454534,1.371310808354849,6.439806070274178,1.0,1.0,1.0,2502.1954428969584,2341.7696594541967,2664.78914233219
45936,3.7468251858069674,1.30785473870902,6.407520219004729,1.0,1.0,1.0,2502.1791742322807,2340.6517407620436,2664.7906844372174
45986,3.7020782419092306,1.287924815255496,6.335700161895122,1.0,1.0,1.0,2502.162561638831,2340.6320776765133,2663.6930456011487
46036,3.606057189236442,1.3070572763104515,6.435595543606891,1.0,1.0,1.0,2503.2301273219214,2340.6104553320183,2664.765668165225
46086,3.6295569800283243,1.4872199159925477,6.35616778880113,1.0,1.0,1.0,2503.2134322642255,2341.678249298776,2665.83274397441
46136,3.5811446047618993,1.4544451389223834,6.34585391035327,1.0,1.0,1.0,2503.196868558667,2340.5735387236286,2665.820198393705
46186,3.6949767356151035,1.3891898785150036,6.461920964135223,1.0,1.0,1.0,2502.095892361513,2340.562525466364,2665.7974923693487
46236,3.5196779874464315,1.5317402683534482,6.2530923511992835,1.0,1.0,1.0,2502.079230677245,2340.5449031562753,2665.7818042052077
46286,3.531263211285052,1.432976885463879,6.259035434852578,1.0,1.0,1.0,2502.0623391133668,2340.53683726999,2664.6719047275046
46336,3.5655600254208486,1.3724879252343403,6.306900150653984,1.0,1.0,1.0,2502.0454298051814,2340.529509039911,2664.6453500386747
46386,3.4995270123458337,1.3240844365319588,6.26827210883622,1.0,1.0,1.0,2502.0289354853417,2340.5049291514147,2665.721049286839
46436,3.6616832948392073,1.4159303906605585,6.281728349714298,1.0,1.0,1.0,2502.01231507641,2340.4855909666358,2665.7071831339663
46486,3.7096558839453944,1.4375610815730693,6.360433153379773,1.0,1.0,1.0,2501.995767017657,2339.37913419611,2665.69651072468
46536,3.5677037313023034,1.4608211063898957,6.24919070846355,1.0,1.0,1.0,2501.9790331641816,2339.3645262356717,2665.677636805548
46586,3.611021232779939,1.4799648761121194,6.323274777629892,1.0,1.0,1.0,2501.9622698984263,2339.3511493892756,2665.6574645443043
46636,3.65835119941531,1.5031651380411908,6.401315277527826,1.0,1.0,1.0,2501.9454942437233,2339.338291108787,2665.6367453995595
46686,3.7056464315463726,1.526330284339223,6.2812018782457315,1.0,1.0,1.0,2501.928503998308,2339.334414982439,2665.6065536076153
46736,3.552997512571187,1.3495553259394488,6.357378477375216,1.0,1.0,1.0,2501.9116112508004,2339.326457872192,2665.5806656519335
46786,3.5954260602525996,1.3678244868978333,6.228046101490051,1.0,1.0,1.0,2501.895055502751,2339.304394927538,2666.6535915523
